material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
gibeon-meteorite,Gibeon Meteorite Etched Sphere - 18.6 Grams + COA,62.89,2023-01-01,18.6,3.38,WorthPoint
gibeon-meteorite,Gibeon Meteorite Specimen Riker Display Namibia Africa Meteorites 16 Grams,32.99,2022-12-20,16,2.06,WorthPoint
gibeon-meteorite,Gibeon Meteorite Etched Sphere 19.4 Grams 16.8mm,113.5,2022-12-11,19.4,5.85,WorthPoint
gibeon-meteorite,Museum Grade Gibeon Meteorite Sphere 185 Grams W / COA,2999.99,2022-11-29,185,16.22,WorthPoint
gibeon-meteorite,Gibeon Meteorite Discovered 1836 From Namibia Africa. Rare Box And COA,5.99,2022-11-12,,,WorthPoint
gibeon-meteorite,"Gibeon Meteorite Slice 74.3 Grams Iron Etched - Namibia, Africa 1836 67mm X 38mm",199.99,2022-11-07,74.3,2.69,WorthPoint
gibeon-meteorite,Gibeon Meteorite Slice 253g,337,2022-11-06,253,1.33,WorthPoint
gibeon-meteorite,Beautiful Gibeon Iron Meteorite Meteorite Guitar Pick! Aaaa+++,179,2022-11-05,,,WorthPoint
gibeon-meteorite,Rare 344g Gibeon Meteorite Slice W/ COA,899,2022-10-25,344,2.61,WorthPoint
gibeon-meteorite,GORGEOUS ~ 2 Pc 32g ETCHED GIBEON IRON METEORITE SLICE SLABS Jewelry Ready,100,2022-10-13,32,3.13,WorthPoint
gibeon-meteorite,175 Gram Gibeon Iron Meteorite Fine Octahedrite Widmanstatten Pattern,945,2022-10-13,175,5.4,WorthPoint
gibeon-meteorite,185 Gram Gibeon Iron Meteorite Fine Octahedrite Widmanstatten Pattern,1000,2022-10-09,185,5.41,WorthPoint
gibeon-meteorite,BONHAMS Natural History -- Messel Green River Meteorite Minerals Gems Fossils Din,19.95,2022-09-15,,,WorthPoint
gibeon-meteorite,BÖKER METEORITE DAMASCUS FOLDING KNIFE LIMITED 25th ANNIVERSARY,699,2022-09-09,,,WorthPoint
gibeon-meteorite,123 Gram Gibeon Iron Meteorite Fine Octahedrite Widmanstatten Pattern,675,2022-09-09,123,5.49,WorthPoint
gibeon-meteorite,Amazing 73 Gm. Gibeon Etched Meteorite Slab Perfect For Rings,404.1,2022-09-07,73,5.54,WorthPoint
gibeon-meteorite,Gibeon Meteorite Ring - Sz 6.5,125.5,2022-08-19,,,WorthPoint
gibeon-meteorite,Authentic 1466 Gram Gibeon Iron Nickel Meteorite **Large And Solid Size**,2599,2022-08-13,1466,1.77,WorthPoint
gibeon-meteorite,Authentic 950 Gram Gibeon Iron Nickel Meteorite Nice Size & Shape **Cool Look**,2035,2022-08-13,950,2.14,WorthPoint
gibeon-meteorite,36 Grams 42x37x5mm Authentic Heavy Gibeon Meteorite Slice Namibia,192,2022-07-29,36,5.33,WorthPoint
gibeon-meteorite,Gibeon Meteorite Slice Bracelet,750,2022-07-22,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite 1015 Gram,1004.68,2022-07-15,1015,0.99,WorthPoint
gibeon-meteorite,HERITAGE Natural History Auction -- Fluorite Gibeon Meteorite Fossil Garfish Gree,19.95,2022-07-04,,,WorthPoint
gibeon-meteorite,"Gibeon Meteorite ""Pyramid""",2000,2022-06-22,,,WorthPoint
gibeon-meteorite,"Gibeon Meteorite ""Moby Dick""",1875,2022-06-22,,,WorthPoint
gibeon-meteorite,"Gibeon Meteorite ""Fighting Fish""",3750,2022-06-22,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite 70.7 Grams!,265,2022-06-04,70.7,3.75,WorthPoint
gibeon-meteorite,Rare 627g Gibeon Meteorite Etched Full Slice With COA And Metal Label Included,2099.99,2022-05-13,627,3.35,WorthPoint
gibeon-meteorite,A Sculptural Gibeon Iron Meteorite,1220.26,2022-05-12,,,WorthPoint
gibeon-meteorite,BONHAMS Historic Meteorites Canyon Diablo Gibeon Imilac Willamette Catalog 2007,99.95,2022-04-28,,,WorthPoint
